80721.0,4370.95652174,236.015873016
26657.0,5469.83333333,148.017857143
178913.0,32839.1666667,634.100286533
36482.0,13347.5,141.939944134
5304.13043478,1975.63235294,228.804140127
14248.6666667,4732.0625,181.730769231
398093.0,149148.0,689.315136476
66371.0,13656.6875,388.421545667
11076.8571429,5222.6,172.206153846
26535.0,5373.71052632,303.532374101
14937.2,3489.34666667,228.116751269
18705.3333333,4374.81481481,314.260366442
45067.6666667,15474.2608696,174.511373976
55646.0,10029.1388889,402.622144112
15580.4615385,4723.66666667,306.476881233
13871.0,4417.01724138,340.764547896
