952,2944.0
953,2507.0
954,2341.0
955,1770.0
956,1539.0
957,1504.0
958,1504.0
959,1463.0
960,1463.0
961,1366.0
962,1160.0
963,1109.0
964,1035.0
965,1012.0
966,975.0
967,896.0
968,885.0
969,779.0
970,779.0
971,637.0
972,506.0
973,134.0
974,73.0
975,2.0
976,124209.0
977,63125.0
978,63094.0
979,362.0
980,362.0
981,362.0
982,264.0
983,264.0
984,264.0
985,264.0
986,264.0
987,264.0
988,264.0
989,264.0
990,264.0
991,16.0
992,16.0
993,16.0
994,16.0
995,16.0
996,16.0
997,16.0
998,16.0
999,16.0
1000,15.0
1001,15.0
1002,15.0
1003,11.0
1004,4.0
1005,4.0
1006,4.0
1007,14378.0
1008,920.0
1009,107.0
1010,107.0
1011,72.0
1012,31.0
1013,31.0
1014,12.0
1015,12.0
1016,7.0
1017,38870.0
1018,36813.0
1019,18621.0
1020,1641.0
1021,1641.0
1022,1641.0
1023,1244.0
1024,1244.0
1025,821.0
1026,821.0
1027,821.0
1028,777.0
1029,777.0
1030,777.0
1031,372.0
1032,288.0
1033,229.0
1034,107.0
1035,38.0
1036,35.0
1037,35.0
1038,31.0
1039,27.0
1040,27.0
1041,22.0
1042,19.0
1043,19.0
1044,12.0
1045,12.0
1046,12.0
1047,12.0
1048,20979.0
1049,13849.0
1050,12414.0
1051,11870.0
1052,9663.0
1053,5456.0
1054,3579.0
1055,3403.0
1056,3306.0
1057,3267.0
1058,3221.0
1059,2518.0
1060,2331.0
1061,1701.0
1062,1349.0
1063,1218.0
1064,1211.0
1065,1079.0
1066,912.0
1067,851.0
1068,555.0
1069,327.0
1070,127.0
1071,65.0
1072,31.0
1073,12.0
1074,2.0
1075,55510.0
1076,38653.0
1077,13112.0
1078,4662.0
1079,920.0
1080,270.0
1081,270.0
1082,270.0
1083,270.0
1084,164.0
1085,164.0
1086,164.0
1087,164.0
1088,164.0
1089,155.0
1090,155.0
1091,155.0
1092,155.0
1093,155.0
1094,107.0
1095,107.0
1096,107.0
1097,107.0
1098,12.0
1099,12.0
1100,7.0
1101,41641.0
1102,41581.0
1103,39074.0
1104,25289.0
1105,13441.0
1106,12635.0
1107,12611.0
1108,5880.0
1109,5208.0
1110,4996.0
1111,4804.0
1112,2544.0
1113,1799.0
1114,198.0
1115,198.0
1116,198.0
1117,198.0
1118,198.0
1119,170.0
1120,170.0
1121,170.0
1122,28.0
1123,28.0
1124,28.0
1125,17.0
1126,17.0
1127,17.0
1128,17.0
1129,16.0
1130,16.0
1131,16.0
1132,16.0
1133,15.0
1134,4.0
1135,4.0
1136,4.0
1137,79996.0
1138,705.0
1139,362.0
1140,362.0
1141,337.0
1142,337.0
1143,322.0
1144,264.0
1145,264.0
1146,264.0
1147,264.0
1148,264.0
1149,264.0
1150,264.0
1151,225.0
1152,207.0
1153,198.0
1154,99.0
1155,84.0
1156,83.0
1157,82.0
1158,66.0
1159,56.0
1160,56.0
1161,49.0
1162,47.0
1163,42.0
1164,11.0
1165,4.0
1166,4.0
1167,4.0
1168,4.0
1169,42388.0
1170,28038.0
1171,26689.0
1172,14689.0
1173,12424.0
1174,9801.0
1175,9801.0
1176,7135.0
1177,5395.0
1178,5062.0
1179,3579.0
1180,3267.0
1181,3237.0
1182,1789.0
1183,1555.0
1184,1514.0
1185,1418.0
1186,1418.0
1187,1088.0
1188,851.0
1189,839.0
1190,839.0
1191,826.0
1192,567.0
1193,528.0
1194,448.0
1195,420.0
1196,43.0
1197,31.0
1198,12.0
1199,2.0
1200,10578.0
1201,536.0
1202,533.0
1203,316.0
1204,264.0
1205,70.0
1206,48.0
1207,48.0
1208,48.0
1209,44.0
1210,44.0
1211,44.0
1212,44.0
1213,44.0
1214,44.0
1215,44.0
1216,44.0
1217,32.0
1218,32.0
1219,32.0
1220,28.0
1221,28.0
1222,28.0
1223,28.0
1224,28.0
1225,25.0
1226,25.0
1227,25.0
1228,24.0
1229,19.0
1230,17.0
1231,16.0
1232,16.0
1233,16.0
1234,16.0
1235,13.0
1236,13.0
1237,11.0
1238,7.0
1239,4.0
1240,4.0
1241,4.0
1242,4.0
1243,16008.0
1244,99.0
1245,35.0
1246,35.0
1247,35.0
1248,35.0
1249,35.0
1250,35.0
1251,35.0
1252,35.0
1253,27.0
1254,27.0
1255,27.0
1256,27.0
1257,27.0
1258,27.0
1259,25.0
1260,25.0
1261,25.0
1262,25.0
1263,22.0
1264,22.0
1265,22.0
1266,22.0
1267,22.0
1268,19.0
1269,19.0
1270,19.0
1271,15.0
1272,15.0
1273,14.0
1274,14.0
1275,14.0
1276,14.0
1277,2.0
1278,11661.0
1279,3579.0
1280,3579.0
1281,3579.0
1282,3579.0
1283,3579.0
1284,3267.0
1285,3267.0
1286,3267.0
1287,420.0
1288,420.0
1289,420.0
1290,359.0
1291,359.0
1292,327.0
1293,327.0
1294,210.0
1295,210.0
1296,209.0
1297,182.0
1298,163.0
1299,163.0
1300,163.0
1301,153.0
1302,153.0
1303,153.0
1304,153.0
1305,153.0
1306,135.0
1307,119.0
1308,119.0
1309,109.0
1310,89.0
1311,89.0
1312,71.0
1313,71.0
1314,71.0
1315,65.0
1316,12.0
1317,12.0
1318,7.0
1319,2.0
1320,2.0
1321,2.0
1322,2.0
1323,2.0
1324,2.0
1325,2.0
1326,41968.0
1327,13852.0
1328,9203.0
1329,7189.0
1330,4617.0
1331,4197.0
1332,4197.0
1333,3595.0
1334,3267.0
1335,3221.0
1336,2698.0
1337,2698.0
1338,2554.0
1339,2331.0
1340,2168.0
1341,1789.0
1342,1789.0
1343,1769.0
1344,1769.0
1345,1633.0
1346,1621.0
1347,1616.0
1348,1555.0
1349,1514.0
1350,1431.0
1351,1418.0
1352,1349.0
1353,1002.0
1354,992.0
1355,732.0
1356,646.0
1357,566.0
1358,555.0
1359,487.0
1360,474.0
1361,371.0
1362,305.0
1363,275.0
1364,264.0
1365,254.0
1366,12.0
1367,7.0
1368,2.0
1369,1.0
1370,1.0
1371,1.0
1372,348326.0
1373,279642.0
1374,274736.0
1375,141433.0
1376,115404.0
1377,90234.0
1378,90234.0
1379,78496.0
1380,63665.0
1381,55143.0
1382,47693.0
1383,40537.0
1384,40104.0
1385,35323.0
1386,23628.0
1387,22207.0
1388,18089.0
1389,10793.0
1390,9754.0
1391,9217.0
1392,8522.0
1393,8446.0
1394,8309.0
1395,8291.0
1396,5960.0
1397,5760.0
1398,5309.0
1399,5212.0
1400,5200.0
1401,5102.0
1402,4633.0
1403,4247.0
1404,3692.0
1405,3430.0
1406,2370.0
1407,2319.0
1408,1728.0
1409,1558.0
1410,1504.0
1411,1395.0
1412,1253.0
1413,1123.0
1414,1091.0
1415,912.0
1416,789.0
1417,748.0
1418,727.0
1419,727.0
1420,711.0
1421,711.0
1422,671.0
1423,657.0
1424,657.0
1425,657.0
1426,657.0
1427,555.0
1428,516.0
1429,294.0
1430,290.0
1431,206.0
1432,206.0
1433,103.0
1434,103.0
1435,27.0
1436,17.0
1437,3.0
1438,28341.0
1439,20066.0
1440,15220.0
1441,15065.0
1442,14958.0
1443,8641.0
1444,8354.0
1445,7873.0
1446,6736.0
1447,6713.0
1448,6207.0
1449,5967.0
1450,3897.0
1451,3149.0
1452,2913.0
1453,2913.0
1454,2913.0
1455,2913.0
1456,2708.0
1457,2708.0
1458,2708.0
1459,2624.0
1460,2624.0
1461,2611.0
1462,2331.0
1463,1866.0
1464,1790.0
1465,1457.0
1466,1352.0
1467,1312.0
1468,1105.0
1469,874.0
1470,597.0
1471,583.0
1472,302.0
1473,225.0
1474,198.0
1475,198.0
1476,110.0
1477,11.0
1478,7.0
1479,6.0
1480,2.0
1481,2.0
1482,2.0
1483,2.0
1484,2.0
1485,11434.0
1486,4656.0
1487,326.0
1488,109.0
1489,109.0
1490,109.0
1491,77.0
1492,77.0
1493,70.0
1494,70.0
1495,70.0
1496,65.0
1497,65.0
1498,65.0
1499,38.0
1500,38.0
1501,38.0
1502,38.0
1503,38.0
1504,38.0
1505,38.0
1506,35.0
1507,35.0
1508,35.0
1509,35.0
1510,35.0
1511,35.0
1512,35.0
1513,35.0
1514,27.0
1515,27.0
1516,27.0
1517,27.0
1518,27.0
1519,26.0
1520,26.0
1521,26.0
1522,26.0
1523,26.0
1524,25.0
1525,22.0
1526,22.0
1527,22.0
1528,22.0
1529,19.0
1530,19.0
1531,15.0
1532,15.0
1533,15.0
1534,15.0
1535,14.0
1536,14.0
1537,13721.0
1538,4335.0
1539,1067.0
1540,944.0
1541,817.0
1542,534.0
1543,533.0
1544,462.0
1545,462.0
1546,358.0
1547,272.0
1548,270.0
1549,270.0
1550,270.0
1551,270.0
1552,268.0
1553,262.0
1554,230.0
1555,202.0
1556,129.0
1557,50.0
1558,50.0
1559,46.0
1560,42.0
1561,42.0
1562,42.0
1563,39.0
1564,39.0
1565,38.0
1566,36.0
1567,35.0
1568,35.0
1569,35.0
1570,35.0
1571,35.0
1572,35.0
1573,35.0
1574,35.0
1575,33.0
1576,27.0
1577,27.0
1578,27.0
1579,27.0
1580,27.0
1581,27.0
1582,25.0
1583,25.0
1584,25.0
1585,22.0
1586,22.0
1587,22.0
1588,22.0
1589,22.0
1590,21.0
1591,20.0
1592,19.0
1593,19.0
1594,19.0
1595,14.0
1596,14.0
1597,14.0
1598,14.0
1599,13.0
1600,11.0
1601,2.0
1602,22474.0
1603,8394.0
1604,6061.0
1605,4427.0
1606,4141.0
1607,3716.0
1608,3716.0
1609,3716.0
1610,3294.0
1611,3053.0
1612,2790.0
1613,2775.0
1614,2775.0
1615,2775.0
1616,2720.0
1617,2643.0
1618,2301.0
1619,2147.0
1620,2147.0
1621,1969.0
1622,1858.0
1623,1858.0
1624,1858.0
1625,1858.0
1626,1841.0
1627,1841.0
1628,1731.0
1629,1731.0
1630,1731.0
1631,1679.0
1632,1679.0
1633,1679.0
1634,1641.0
1635,1641.0
1636,1641.0
1637,1619.0
1638,1555.0
1639,1399.0
1640,1399.0
1641,1074.0
1642,1074.0
1643,980.0
1644,933.0
1645,920.0
1646,862.0
1647,777.0
1648,746.0
1649,656.0
1650,466.0
1651,455.0
1652,229.0
1653,35.0
1654,35.0
1655,27.0
1656,19.0
1657,19.0
1658,12.0
1659,10578.0
1660,7933.0
1661,4972.0
1662,2644.0
1663,1330.0
1664,937.0
1665,455.0
1666,333.0
1667,331.0
1668,307.0
1669,264.0
1670,253.0
1671,198.0
1672,158.0
1673,151.0
1674,104.0
1675,101.0
1676,101.0
1677,101.0
1678,101.0
1679,101.0
1680,73.0
1681,73.0
1682,66.0
1683,66.0
1684,66.0
1685,66.0
1686,62.0
1687,56.0
1688,51.0
1689,43.0
1690,43.0
1691,43.0
1692,43.0
1693,40.0
1694,40.0
1695,40.0
1696,33.0
1697,32.0
1698,32.0
1699,32.0
1700,32.0
1701,32.0
1702,32.0
1703,32.0
1704,32.0
1705,32.0
1706,28.0
1707,28.0
1708,28.0
1709,28.0
1710,28.0
1711,28.0
1712,28.0
1713,26.0
1714,17.0
1715,17.0
1716,16.0
1717,16.0
1718,16.0
1719,16.0
1720,16.0
1721,13.0
1722,13.0
1723,13.0
1724,9.0
1725,7.0
1726,7.0
1727,7.0
1728,7.0
1729,7.0
1730,5.0
1731,5.0
1732,5.0
1733,4.0
1734,4.0
1735,4.0
1736,4.0
1737,4.0
1738,4.0
1739,4.0
1740,12854.0
1741,3077.0
1742,1884.0
1743,1701.0
1744,1648.0
1745,1539.0
1746,1429.0
1747,1425.0
1748,1282.0
1749,1115.0
1750,942.0
1751,618.0
1752,579.0
1753,569.0
1754,549.0
1755,444.0
1756,389.0
1757,385.0
1758,343.0
1759,340.0
1760,317.0
1761,314.0
1762,288.0
1763,285.0
1764,265.0
1765,239.0
1766,238.0
1767,209.0
1768,209.0
1769,183.0
1770,183.0
1771,181.0
1772,171.0
1773,170.0
1774,170.0
1775,170.0
1776,170.0
1777,170.0
1778,157.0
1779,157.0
1780,157.0
1781,157.0
1782,144.0
1783,125.0
1784,124.0
1785,98.0
1786,98.0
1787,98.0
1788,96.0
1789,96.0
1790,85.0
1791,82.0
1792,78.0
1793,78.0
1794,72.0
1795,65.0
1796,59.0
1797,59.0
1798,56.0
1799,54.0
1800,54.0
1801,54.0
1802,52.0
1803,52.0
1804,52.0
1805,52.0
1806,48.0
1807,45.0
1808,42.0
1809,41.0
1810,31.0
1811,28.0
1812,27.0
1813,14.0
1814,14.0
1815,14.0
1816,10144.0
1817,7692.0
1818,1664.0
1819,409.0
1820,398.0
1821,339.0
1822,300.0
1823,298.0
1824,278.0
1825,253.0
1826,249.0
1827,215.0
1828,150.0
1829,144.0
1830,116.0
1831,116.0
1832,110.0
1833,100.0
1834,98.0
1835,93.0
1836,85.0
1837,81.0
1838,72.0
1839,70.0
1840,66.0
1841,62.0
1842,61.0
1843,60.0
1844,59.0
1845,58.0
1846,58.0
1847,58.0
1848,53.0
1849,50.0
1850,50.0
1851,50.0
1852,49.0
1853,49.0
1854,39.0
1855,35.0
1856,34.0
1857,28.0
1858,28.0
1859,28.0
1860,28.0
1861,27.0
1862,25.0
1863,25.0
1864,20.0
1865,19.0
1866,18.0
1867,18.0
1868,17.0
1869,17.0
1870,16.0
1871,16.0
1872,16.0
1873,15.0
1874,15.0
1875,14.0
1876,14.0
1877,14.0
1878,14.0
1879,14.0
1880,13.0
1881,13.0
1882,9.0
1883,9.0
1884,9.0
1885,8.0
1886,8.0
1887,7.0
1888,7.0
1889,6.0
1890,6.0
1891,6.0
1892,6.0
1893,6.0
1894,6.0
1895,6.0
1896,5.0
1897,3.0
1898,3.0
1899,3.0
1900,13223.0
1901,1958.0
1902,1243.0
1903,1087.0
1904,790.0
1905,362.0
1906,362.0
1907,264.0
1908,264.0
1909,264.0
1910,264.0
1911,249.0
1912,249.0
1913,132.0
1914,84.0
1915,80.0
1916,73.0
1917,56.0
1918,50.0
1919,49.0
1920,49.0
1921,49.0
1922,45.0
1923,45.0
1924,45.0
1925,45.0
1926,42.0
1927,42.0
1928,40.0
1929,37.0
1930,37.0
1931,37.0
1932,37.0
1933,37.0
1934,37.0
1935,37.0
1936,37.0
1937,35.0
1938,33.0
1939,28.0
1940,28.0
1941,28.0
1942,28.0
1943,28.0
1944,28.0
1945,26.0
1946,17.0
1947,17.0
1948,17.0
1949,16.0
1950,16.0
1951,16.0
1952,16.0
1953,16.0
1954,16.0
1955,16.0
1956,16.0
1957,15.0
1958,15.0
1959,15.0
1960,15.0
1961,15.0
1962,15.0
1963,13.0
1964,13.0
1965,13.0
1966,13.0
1967,13.0
1968,7.0
1969,7.0
1970,7.0
1971,4.0
1972,4.0
1973,4.0
1974,4.0
1975,4.0
1976,4.0
1977,4.0
1978,4.0
1979,4.0
1980,4.0
1981,4.0
1982,4.0
1983,3.0
1984,11752.0
1985,9882.0
1986,6588.0
1987,6010.0
1988,6010.0
1989,5368.0
1990,4294.0
1991,3608.0
1992,3608.0
1993,3594.0
1994,3579.0
1995,3579.0
1996,3267.0
1997,3267.0
1998,3267.0
1999,2863.0
2000,2698.0
2001,2698.0
2002,1653.0
2003,1619.0
2004,1388.0
2005,912.0
2006,606.0
2007,540.0
2008,359.0
2009,244.0
2010,211.0
2011,197.0
2012,197.0
2013,165.0
2014,106.0
2015,91.0
2016,70.0
2017,60.0
2018,50.0
2019,39.0
2020,39.0
2021,38.0
2022,35.0
2023,35.0
2024,35.0
2025,35.0
2026,33.0
2027,31.0
2028,26.0
2029,26.0
2030,24.0
2031,24.0
2032,23.0
2033,23.0
2034,22.0
2035,22.0
2036,22.0
2037,21.0
2038,19.0
2039,15.0
2040,15.0
2041,14.0
2042,13.0
2043,13.0
2044,13.0
2045,12.0
2046,12.0
2047,12.0
2048,12.0
